,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,t_dat,customer_id,price,sales_channel_id,month,FN,Active,club_member_status,fashion_news_frequency,age,postal_code,age_group,age_group_order,age_group_order_rev,price_int,age_rev
1510227,6636,507883,Ellen Thong (Malva) L 3pk,286,Underwear bottom,Underwear,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",,2020-05-25,780949,0.0135423728813559,1,5,1.0,1.0,ACTIVE,Regularly,25.0,ab780147a9a3327f321e54ff78ab4440dbc9589fbcf7cf0f8355d784714d7f04,25-34,25.0,15.0,13,16
34126,87407,827681,Henry RW Relaxed Denim TRS,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,7,Medium,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket jeans in washed, stretch denim with hard-worn details in a looser fit. Regular waist, low crotch, button fly and tapered legs.",2020-07-13,974259,0.0508305084745762,2,7,0.0,,ACTIVE,NONE,26.0,4efa7af3c3dfda264678d117c1a308eb56f9c9a49081daa7019c3de3e4882f25,25-34,26.0,14.0,50,15
4095261,87430,827760,Anna pump,90,Pumps,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Court shoes with pointed toes and covered heels. Satin linings and imitation leather insoles. Heel 6 cm.,2020-07-23,964722,0.0169322033898305,1,7,0.0,,ACTIVE,NONE,26.0,faa1c5fd7110b2057ae10683acc7d9db131575b681b926acf0905ff54d42d454,25-34,26.0,14.0,16,15
1188310,45814,684238,Savannah shopper (1),66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Spacious shopper in soft imitation leather with two handles and a magnetic fastener at the top. Soft brushed inside. Size 16x31x39 cm.,2020-07-25,527077,0.0254067796610169,2,7,1.0,1.0,ACTIVE,Regularly,37.0,ee6cffabf10e39df2c0e6330705a0c49248acf1eb2d5fbbc75888f4ab2b0fdb8,35-44,37.0,3.0,25,4
2518046,95100,865457,Piper dress,265,Dress,Garment Full body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in cotton poplin with short balloon sleeves that have pleats at the shoulders and elastication at the hems for added width. Visible zip at the back with an extra-long tab, and a slit at the back. Lined sleeves.",2020-05-27,194154,0.084728813559322,2,5,0.0,,ACTIVE,NONE,25.0,cfba8dfe185cebc2889cfc38ba12572fc8058866ba50d321a8376912a9f6a752,25-34,25.0,15.0,84,16
1083698,99974,887770,Orvar strap top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Top in an airy, crinkled weave with a gentle V-neck and narrow, adjustable shoulder straps.",2020-06-25,269382,0.0152372881355932,1,6,0.0,,ACTIVE,NONE,36.0,081d6f0e18a1e186adc51f8e25217edf33ff0e9b94964bde051a152b702d6cbb,35-44,36.0,4.0,15,5
296342,87291,827083,Dexter Zebra jaquard,253,Vest top,Garment Upper body,1010026,Other structure,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports vest top in burnout-patterned, fast-drying functional fabric with sheer sections. Loose fit.",2020-05-07,663473,0.0192711864406779,2,5,0.0,,ACTIVE,NONE,29.0,fbea1950788ba1206f2bd6d74465ecb14850c00233b36ca7375d35726abb13d4,25-34,29.0,11.0,19,12
20196,74753,778064,Claudine,255,T-shirt,Garment Upper body,1010017,Stripe,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Fitted top in soft organic cotton jersey with short sleeves.,2020-06-12,1105209,0.0082711864406779,1,6,0.0,,ACTIVE,NONE,36.0,ebf2cce768398f1670bfc534b0f39da73262a0b8081e4a1016e777decd21541e,35-44,36.0,4.0,8,5
2493643,99084,882261,Judith dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length dress in soft, patterned jersey with a V-neck and wrapover top that has a practical inner top for easier nursing access. Short sleeves, an elasticated seam at the waist and a skirt with a sewn-in wrapover and decorative ties at one side. Unlined.",2020-05-20,584700,0.0508305084745762,2,5,0.0,,ACTIVE,NONE,29.0,59b75da1c9efe11d368d25b2127c0a795aa1ab50c665aa1f9bbd006e34057b90,25-34,29.0,11.0,50,12
1318491,82166,807616,Norway waistbelt,67,Belt,Accessories,1010011,Metallic,5,Gold,5,Bright,15,Metal,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Waist belt in two strands of metal snake chain with a decorative knot detail at the front and an adjustable fastener with a small carabiner hook and metal chain.,2020-06-27,784779,0.0338813559322033,2,6,1.0,1.0,ACTIVE,Regularly,33.0,0eac4d395c40777c6c506e5dce90f9edccfc1bc5aafe189eb7efd05a9eb04225,25-34,33.0,7.0,33,8
1597206,86946,825600,CITRINE DRESS,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Short, A-line dress in soft, slub cotton jersey with a narrow trim around the neckline. Dropped shoulders, short sleeves with a flounced trim, and a seam with a wide flounce at the hem.",2020-07-06,387643,0.0254067796610169,2,7,0.0,,ACTIVE,NONE,31.0,49d739a953bbc7df65ddd20710fdd623ec143a2acc56145a9262a280c512c3f1,25-34,31.0,9.0,25,10
1229212,87651,828982,Monaco,265,Dress,Garment Full body,1010010,Melange,13,Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in jersey with a soft, brushed finish. Boat neck with a ribbed trim around the top, dropped shoulders and long sleeves with ribbed cuffs.",2020-05-30,827851,0.0199661016949152,2,5,0.0,,ACTIVE,NONE,28.0,8dea3469446253b59dda0820514236aba283daf7df5b456c68bf47695dbc9181,25-34,28.0,12.0,19,13
3090418,99605,885710,Romeo dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Knee-length, V-neck dress in jersey with short sleeves, a sewn-in wrapover at the top and decorative ties at one side. Unlined.",2020-07-24,88628,0.0338813559322033,2,7,1.0,1.0,ACTIVE,Regularly,28.0,a9de69e405080e16fa780ad79c95b15c3a0973de3fea4c711cb98733f851e07d,25-34,28.0,12.0,33,13
4080949,87193,826508,Eleven top,254,Top,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Top in soft, lightly crêped jersey with a V-neck opening at the top and a vertical seam down the front.",2020-07-04,890209,0.0169322033898305,1,7,1.0,1.0,ACTIVE,Regularly,28.0,9fdd3521574b91283f5b803aa8dc435c16dbaad8abc75e8ae6b8116e12961d64,25-34,28.0,12.0,16,13
463886,92136,852584,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"High-waisted, ankle-length sports tights in fast-drying functional fabric. Wide panel to hold in and shape the waist. Concealed key pocket in the waistband.",2020-05-31,188285,0.0294915254237288,2,5,1.0,1.0,ACTIVE,Regularly,32.0,880ec216891940d3ab93afb121027f6cb8ea0d732645931500286766a108dd86,25-34,32.0,8.0,29,9
4198911,82468,808698,Ninia espadrille,95,Wedge,Shoes,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Wedge-heeled sandals with a braided jute trim around the soles, an adjustable ankle strap with a metal buckle and imitation leather insoles. Platform front 2.5 cm. Heel 9 cm.",2020-07-02,1076067,0.0304915254237288,2,7,0.0,,ACTIVE,NONE,29.0,e3798615d0c4c509765d037ffe87b4ef4d6b3cf32868cada38366f59e3139b1b,25-34,29.0,11.0,30,12
3519635,77568,790167,Zimmelie Tunic,258,Blouse,Garment Upper body,1010021,Lace,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Tunic in airy chiffon with an opening and covered button at the back of the neck, long batwing sleeves with a drawstring at the cuffs, and a seam at the waist with a drawstring at the sides. Partly lined.",2020-06-11,989221,0.0915084745762711,2,6,0.0,,ACTIVE,NONE,31.0,ce13916dec28d83bc05a81953e54bfdf769b0c15363225e56c8ae388dfd13032,25-34,31.0,9.0,91,10
2017767,95228,865880,Timeless HR Cheeky Hipster,59,Swimwear bottom,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist and cutaway coverage at the back.,2020-07-16,788428,0.017322033898305,2,7,0.0,,ACTIVE,NONE,31.0,dc70a9adcbe15dcd6cd6c88165e7fde00847fc425bbde30428c90d7d03a954d2,25-34,31.0,9.0,17,10
382984,70650,761296,Fissa set bra + bottom,306,Bra,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra and a pair of briefs in lace. Bra with padded, triangular cups that shape the bust and provide good support. Adjustable shoulder straps and no fasteners. Briefs with a low waist, lined gusset and high cut at the back.",2020-07-01,948476,0.0027627118644067,1,7,1.0,1.0,ACTIVE,Regularly,26.0,ddba8477492ec0d61f12679ede7a8740e174cebe6011fad7c00da9b9d7360332,25-34,26.0,14.0,2,15
2263877,98360,878916,Tummy control biker SH LT,286,Underwear bottom,Underwear,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikers in stretch fabric with a firm shaping effect on the tummy, thighs and bum. Super-high waist and a lined gusset. The bikers are designed with the minimum number of seams for a seamless, comfortable feel against the skin.",2020-07-24,1349305,0.0218135593220338,2,7,0.0,,ACTIVE,NONE,37.0,3c17802a6c4bdd560450bc1bb71bd02bbfb3692d68e1e2765ff0a0bc7c19a737,35-44,37.0,3.0,21,4
2360241,70320,760084,Victorville HW Pull-on TRS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in cotton twill with a high, elasticated waist, side pockets, flap leg pockets and tapered legs with elastication at the hems.",2020-06-28,921160,0.0254067796610169,2,6,0.0,,PRE-CREATE,NONE,37.0,8c44f51528748872ec8eaa7bcb918b1c4835847ac1a11b50aa8eb7aabc91c680,35-44,37.0,3.0,25,4
3157847,97677,875329,Blenda tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Fitted top in cotton jersey. Round neckline with a narrow trim, and elbow-length sleeves.",2020-06-29,181111,0.0135423728813559,2,6,0.0,,ACTIVE,NONE,29.0,3e16b40ac59f518280e7f85cca23f8ad5eea61c8eae3d2fce04d9fd8831ea490,25-34,29.0,11.0,13,12
2862359,95654,867300,Saffron (1),254,Top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless top in softly draping satin. Double layer at the top with a draped collar.,2020-07-01,424109,0.0152372881355932,2,7,0.0,,ACTIVE,NONE,28.0,ffcc04a2df24668e7a61ce963866fb2eee47291c36aa8c741a84481212b4c5ff,25-34,28.0,12.0,15,13
1767611,65652,745186,Rainbow sandal,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Imitation leather sandals with narrow straps that have a metal decoration at the front and an adjustable ankle strap with a metal buckle. Imitation leather linings and insoles and thermoplastic rubber (TPR) soles.,2020-05-22,738846,0.0338813559322033,2,5,0.0,,ACTIVE,NONE,33.0,ed695aa3056938e1616f93f7d79471e56d544d695812a0dba0a357e5ca8b3b80,25-34,33.0,7.0,33,8
738552,84983,817416,Sunset HW utility,274,Shorts,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Shorts in an airy weave. High, frill-trimmed paper bag waist with covered elastication, a zip fly and buttons, and flap leg pockets.",2020-06-14,824733,0.0293728813559322,2,6,1.0,1.0,ACTIVE,Regularly,31.0,1ccdbcf0a81ce546af45a36c5f8238f236f7b89564098f2ef5e60055a71510ce,25-34,31.0,9.0,29,10
270032,1730,373506,Trainer 3p sock,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit liner socks designed to be hidden inside your shoes. The socks have a ribbed section in the middle of the foot and elastication around the openings for optimum comfort.,2020-06-03,1126545,0.0108305084745762,1,6,0.0,,ACTIVE,NONE,26.0,54b2444d39a10d27db653d3bfbb6daaa0a196d4d0efe267988b6a5ab9009476e,25-34,26.0,14.0,10,15
113553,82789,809961,CINDY tights conscious,273,Leggings/Tights,Garment Lower body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric. High waist with a wrapover at the front of the waistband. The polyester content of the tights is recycled.,2020-05-18,1287403,0.0271016949152542,1,5,0.0,,ACTIVE,NONE,35.0,6c142335984bc45c91372386007649663b34534267af3aa5fd5cc6ffddebf44b,35-44,35.0,5.0,27,6
3660233,92063,852374,Berry,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in an airy viscose weave. Round neckline with decorative gathers, and an opening with a button at the back of the neck. Wide, elbow-length raglan sleeves. Unlined.",2020-06-23,1027894,0.0338813559322033,1,6,0.0,,ACTIVE,NONE,31.0,e5d0605077ffd72e1d0f0b1cfb059cc23806e8a299cca739507f557c1bc3f0f3,25-34,31.0,9.0,33,10
2333598,81313,805308,Glossy Sandal,91,Sandals,Shoes,1010016,Solid,82,Turquoise,2,Medium Dusty,7,Turquoise,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slides in imitation leather with twisted straps at the front. Imitation leather linings and insoles.,2020-06-23,1016303,0.0135423728813559,2,6,1.0,1.0,ACTIVE,Regularly,32.0,a4b3297ec03f8213eede52081fab41570c33a9215620cf72a1a880f61347afd8,25-34,32.0,8.0,13,9
343635,504,253448,OP Push Melbourne^,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",2020-06-30,357529,0.0254067796610169,2,6,0.0,,ACTIVE,NONE,27.0,a89adcc56f5c7b6eab2edd6cf271c7e7953c125e09218d14e17127312a58e9dc,25-34,27.0,13.0,25,14
3672140,92540,854193,Palermo coral padded wire,306,Bra,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bra in ribbed jersey with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back.",2020-06-16,779795,0.0152372881355932,2,6,0.0,,ACTIVE,NONE,26.0,bee3f12413adca92146ac310fc5fd682a311f9535307f3d6c4d695c295e80e37,25-34,26.0,14.0,15,15
2207110,95122,865520,Luca,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Calf-length dress in a viscose weave with a V-neck and short puff sleeves with narrow elastication at the hems. Gathered seams at the waist and hem for added width. Lined at the top of the front.,2020-06-24,938170,0.0338813559322033,1,6,1.0,1.0,ACTIVE,Regularly,30.0,22f17e831b88b45e6fd2ac268ed80f8796d485824d00c92867985e585f9e93d1,25-34,30.0,10.0,33,11
2215974,88984,835568,Necklce Bullion,77,Necklace,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Thin metal chain necklace with two rectangular pendants in different sizes. Length approx. 70 cm.,2020-05-01,148203,0.0103559322033898,2,5,1.0,1.0,ACTIVE,Regularly,26.0,58aea35aacd7facc9d29cc25bf3c5930b08573e01ed68b12bc86d2696a6dbc1a,25-34,26.0,14.0,10,15
124355,97020,872600,Maui Skirt,275,Skirt,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Maxi skirt in an airy weave. High waist with covered elastication and a drawstring with tassels at the ends. Gathered tiers for added width and soft draping. Lined with a short jersey skirt.,2020-06-23,627995,0.0299322033898305,2,6,1.0,1.0,ACTIVE,Regularly,38.0,f2d8a78ee4fd33638316adc69f3c2107cc5d83bb6f252ab1987b5de63fd754e2,35-44,38.0,2.0,29,3
2445778,20850,590928,New Girl Push Top,298,Bikini top,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined, push-up triangle bikini top with moulded, padded cups for a larger bust and fuller cleavage. Shoulder straps that join and tie at the back.",2020-05-19,765733,0.0304915254237288,2,5,0.0,,ACTIVE,NONE,28.0,f290ad3150531b3c1e8a204be290bf08abf4412e67beb1808bca99c8e3a2c20f,25-34,28.0,12.0,30,13
2872435,90545,843685,Hope,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Straight-style T-shirt in lightweight sweatshirt fabric. Round neckline with a wide, ribbed trim, a visible seam down the back and short slits in the sides of the hem.",2020-05-01,1084331,0.0169322033898305,2,5,1.0,1.0,ACTIVE,Regularly,31.0,babfccd096834197ca2d3511161a50352be153f742a2ee4f6daf6bcf3b88acad,25-34,31.0,9.0,16,10
67533,94685,863622,HEAVEN shape skirt(C),274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Short skirt in lightweight, fast-drying functional fabric layered over short sports tights. The skirt has a wide, bonded waistband with a scalloped edge that holds in and shapes the waist. The sports tights have a handy mobile phone pocket on one leg. Some of the polyester content of the skirt is recycled.",2020-06-12,116589,0.0423559322033898,2,6,1.0,1.0,ACTIVE,Regularly,33.0,963412bc11b8c6f2ea4c5a10ecfedfb9fe5ba588e3636776566d0cbf101eb313,25-34,33.0,7.0,42,8
1079369,81472,805778,Lucas Linen SS shirt,259,Shirt,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt in a linen and cotton weave with a concealed button-down collar and classic front. Open chest pocket, yoke with a pleat at the back, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette.",2020-06-29,775342,0.0169322033898305,1,6,1.0,1.0,ACTIVE,Regularly,29.0,e1e27bfeddf6a39c4bf853f00f61290eed160a9fca6dd554c7c48c9444189e61,25-34,29.0,11.0,16,12
4324475,97606,875040,Salma conscious,258,Blouse,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Short, fitted blouse in an organic cotton weave with broderie anglaise. Square neckline front and back, a concealed zip in one side and short, wide puff sleeves with pleats at the hems. Lined in a cotton weave.",2020-06-20,704201,0.0220169491525423,2,6,1.0,1.0,ACTIVE,Regularly,25.0,a3a818c651bdf210e9d1fc1ec751f0470cc850882bbbfcba5955815244a5f346,25-34,25.0,15.0,22,16
1287155,75320,780887,S Gigi One sholder Top,298,Bikini top,Swimwear,1010016,Solid,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, one-shoulder bikini top with removable inserts. One shoulder strap with a decorative plastic ring, and no fasteners.",2020-06-23,1352286,0.0033728813559322,1,6,1.0,1.0,ACTIVE,Regularly,31.0,ea7e3623a356c66e5f1146794cd6b1d73e1d85470154f6d893b9a2adea4268ee,25-34,31.0,9.0,3,10
