,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,year_range_built,year_range_built_numeric,year_range_built3,property_value_$1K,year_range2,year_range2_rev
368514,10795118,1.0,,,3.0,2.0,,1.0,3.0,,,1490.0,1490.0,,,,,6037.0,,3.0,,,,2.0,34183400.0,-118593000.0,,1.0,,,,1.0,010C,266.0,LAWC,60371349.051003,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,2007.0,,,295079.0,383214.0,2015.0,88135.0,4753.79,0,,60371349051003.0,2005-2009,4,2006-2009,383.0,2005-2007,2 2005-2007
524950,14452835,,,,2.5,4.0,,,2.5,,,2365.0,2365.0,,,,,6059.0,,2.0,2.0,603.0,,,33458147.0,-117581342.0,5284.0,,,,,,122,261.0,,60590320.232001,13693.0,1286.0,,96983.0,0.0,,1.0,,,,,2000.0,,,271260.0,682242.0,2015.0,410982.0,9218.92,0,,60590320232001.0,2000-2004,3,1997-2000,682.0,1999-2001,5 1999-2001
6176,14604177,,,,3.5,3.0,,,3.5,,,2031.0,2031.0,,,,,6059.0,,3.0,2.0,0.0,,,33828574.0,-117904751.0,,,,,,,1,266.0,,60590874.011,16764.0,1286.0,275470.0,97024.0,0.0,,1.0,,,,,2009.0,,,313306.0,483312.0,2015.0,170006.0,5833.66,0,,60590874011000.0,2005-2009,4,2006-2009,483.0,2007-2009,1 2007-2009
323717,14453044,,,,4.5,5.0,,,4.5,,,4333.0,4333.0,,,,,6059.0,,4.0,2.0,654.0,,,33464532.0,-117586125.0,7802.0,,,,,,122,261.0,,60590320.231029,13693.0,1286.0,,96983.0,0.0,,1.0,,,,,2000.0,,,551292.0,1288000.0,2015.0,736708.0,17051.66,0,,60590320231029.0,2000-2004,3,1997-2000,1288.0,1999-2001,5 1999-2001
603794,14342334,,,,2.5,3.0,,,2.5,,,2013.0,2013.0,,,,,6059.0,,2.0,2.0,413.0,,,33724403.0,-117776226.0,3815.0,,,,,,1,261.0,,60590525.251004,52650.0,1286.0,274371.0,96939.0,0.0,,1.0,,,,,2002.0,,,212438.0,889000.0,2015.0,676562.0,11985.28,0,,60590525251004.0,2000-2004,3,2000-2003,889.0,2001-2003,4 2001-2003
30850,11524728,1.0,,,1.0,1.0,,4.0,1.0,,,642.0,642.0,,,,,6037.0,,1.0,,,,2.0,33970700.0,-118427000.0,68267.0,,,,,,010C,266.0,LAC2(PV),60372756.021017,12447.0,3101.0,13327.0,96072.0,0.0,,,,1.0,,,2003.0,,,209387.0,261433.0,2015.0,52046.0,4620.15,0,,60372756021017.0,2000-2004,3,2000-2003,261.0,2001-2003,4 2001-2003
462235,14134817,,,,3.0,4.0,,,3.0,,,2840.0,2840.0,,,,,6059.0,,3.0,2.0,431.0,,,33886458.0,-117963159.0,5124.0,,,,,,1,261.0,,60590017.041022,24812.0,1286.0,,97041.0,0.0,,,,,,,2003.0,,,321575.0,844800.0,2015.0,523225.0,13518.04,0,,60590017041022.0,2000-2004,3,2000-2003,844.0,2001-2003,4 2001-2003
7541,12930106,1.0,,,3.0,4.0,,4.0,3.0,,,2481.0,2481.0,,,,,6037.0,,3.0,,,,2.0,34085466.0,-117908980.0,9794.0,1.0,,,,1.0,0101,261.0,CVR11L,60374057.022023,24245.0,3101.0,,96473.0,0.0,,,,1.0,,,2000.0,,,286951.0,452402.0,2015.0,165451.0,5813.26,0,,60374057022023.0,2000-2004,3,1997-2000,452.0,1999-2001,5 1999-2001
541181,14291037,,,,4.0,5.0,,,4.0,,,2983.0,2983.0,,,,,6059.0,,4.0,2.0,648.0,,,33699788.0,-117807365.0,11108.0,,,,,,1,261.0,,60590755.154122,27491.0,1286.0,,97018.0,0.0,,,,,,,2008.0,,,514944.0,969692.0,2015.0,454748.0,17639.16,0,,60590755154122.0,2005-2009,4,2006-2009,969.0,2007-2009,1 2007-2009
244628,14606840,,,,2.5,3.0,,,2.5,,,1512.0,1512.0,,,,,6059.0,,2.0,2.0,0.0,,,33850436.0,-117736979.0,,,,,,,34,266.0,,60590219.224,16764.0,1286.0,113455.0,97027.0,0.0,,1.0,,,,,1996.0,,,204854.0,433828.0,2015.0,228974.0,4819.82,0,,60590219224000.0,1995-1999,2,1994-1997,433.0,1995-1997,7 1995-1997
393688,11898886,1.0,,,3.0,2.0,,4.0,3.0,,,1650.0,1650.0,,,,,6037.0,,3.0,,,,2.0,34093300.0,-118124000.0,28926.0,,,,,,010C,266.0,ALCBD/DRD*,60374810.022004,50677.0,3101.0,,96531.0,0.0,,,,1.0,,,2006.0,,,129000.0,467000.0,2015.0,338000.0,5880.79,0,,60374810022004.0,2005-2009,4,2003-2006,467.0,2005-2007,2 2005-2007
144903,14696462,,,,2.0,3.0,,,2.0,,,1580.0,1580.0,,,,,6059.0,,2.0,1.0,0.0,,,33912661.0,-117901318.0,,,,,,,1,266.0,,60590015.052011,17150.0,1286.0,,97035.0,0.0,,,,,,,2007.0,,,212582.0,369166.0,2015.0,156584.0,4388.72,0,,60590015052010.0,2005-2009,4,2006-2009,369.0,2005-2007,2 2005-2007
216586,11150389,1.0,,,3.0,3.0,,4.0,3.0,,,2036.0,2036.0,,,,,6037.0,,3.0,,,,2.0,34398428.0,-118448500.0,5732.0,,,,,,0100,261.0,SCSP,60379200.431012,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2000.0,,,299000.0,453000.0,2015.0,154000.0,6578.09,0,,60379200431012.0,2000-2004,3,1997-2000,453.0,1999-2001,5 1999-2001
425433,17193940,,,,3.0,4.0,,,3.0,,2923.0,2923.0,2923.0,,,2923.0,,6111.0,2.0,3.0,2.0,708.0,,,34171348.0,-118984948.0,8040.0,,,,,,1111,261.0,,61110058.022011,34278.0,2061.0,46736.0,96351.0,7.0,,,,,240.0,,2002.0,1.0,,442984.0,736054.0,2015.0,293070.0,8162.1,0,,61110058022011.0,2000-2004,3,2000-2003,736.0,2001-2003,4 2001-2003
263963,17178118,,,,3.0,4.0,,,3.0,,1288.0,2427.0,2427.0,,,1288.0,,6111.0,1.0,3.0,2.0,630.0,,,34212544.0,-119167782.0,5163.0,,,,,,1111,261.0,,61110031.002025,13150.0,2061.0,,97101.0,9.0,,,,,115.0,,2000.0,2.0,,237647.0,396190.0,2015.0,158543.0,5625.16,0,,61110031002025.0,2000-2004,3,1997-2000,396.0,1999-2001,5 1999-2001
37682,10856638,1.0,,,2.0,2.0,,4.0,2.0,,,1320.0,1320.0,,,,,6037.0,,2.0,,,,2.0,34156400.0,-118457000.0,,,,,,,010C,266.0,LAR3,60371413.031002,12447.0,3101.0,27080.0,96412.0,0.0,,,,1.0,,,2009.0,,,211152.0,440026.0,2015.0,228874.0,5444.08,0,,60371413031002.0,2005-2009,4,2006-2009,440.0,2007-2009,1 2007-2009
396622,11242425,1.0,,,3.0,3.0,,4.0,3.0,,,2427.0,2427.0,,,,,6037.0,,3.0,,,,2.0,34508246.0,-118154203.0,77722.0,1.0,,,,1.0,0101,261.0,LCA21*,60379108.041009,16677.0,3101.0,,97298.0,0.0,,,,1.0,,,2004.0,,,200364.0,493810.0,2015.0,293446.0,6602.83,0,,60379108041009.0,2000-2004,3,2003-2006,493.0,2003-2005,3 2003-2005
220245,14627568,,,,2.5,3.0,,,2.5,,,1951.0,1951.0,,,,,6059.0,,2.0,2.0,0.0,,,33698479.0,-117754183.0,,,,,,,1,266.0,,60590524.183053,52650.0,1286.0,403197.0,96954.0,0.0,,1.0,,,,,2005.0,,,277551.0,697000.0,2015.0,419449.0,10827.98,0,,60590524183053.0,2005-2009,4,2003-2006,697.0,2003-2005,3 2003-2005
540730,17204341,,,,2.0,3.0,,,2.0,,2123.0,2123.0,2123.0,,,2123.0,,6111.0,1.0,2.0,2.0,419.0,,,34271059.0,-118858524.0,5866.0,,,,,,1111,261.0,,61110076.132053,25974.0,2061.0,,97097.0,7.0,,,,,,,2001.0,1.0,,268541.0,447566.0,2015.0,179025.0,5403.98,0,,61110076132053.0,2000-2004,3,2000-2003,447.0,1999-2001,5 1999-2001
21658,11191721,1.0,,,3.0,5.0,,4.0,3.0,,,4088.0,4088.0,,,,,6037.0,,3.0,,,,2.0,34593792.0,-118170071.0,9544.0,1.0,,,,1.0,0101,261.0,PDR17000,60379102.071,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2006.0,,,271600.0,362200.0,2015.0,90600.0,8106.07,0,,60379102071000.0,2005-2009,4,2003-2006,362.0,2005-2007,2 2005-2007
131793,14453577,,,,2.0,2.0,,,2.0,,,2092.0,2092.0,,,,,6059.0,,2.0,2.0,437.0,,,33461801.0,-117578015.0,5026.0,,,,,,1,261.0,,60590320.232001,13693.0,1286.0,,96983.0,0.0,,,,,,,2003.0,,,62246.0,92471.0,2015.0,30225.0,2345.16,0,,60590320232001.0,2000-2004,3,2000-2003,92.0,2001-2003,4 2001-2003
569128,14631562,,,,2.5,2.0,,,2.5,,,1192.0,1192.0,,,,,6059.0,,2.0,2.0,0.0,,,33730374.0,-117778452.0,,,,,,,1,266.0,,60590524.203059,52650.0,1286.0,274371.0,96939.0,0.0,,1.0,,,,,2001.0,,,158291.0,445720.0,2015.0,287429.0,5512.24,0,,60590524203068.0,2000-2004,3,2000-2003,445.0,1999-2001,5 1999-2001
4575,13951514,,,,3.5,4.0,,,3.5,,,3207.0,3207.0,,,,,6059.0,,3.0,2.0,568.0,,,33772876.0,-117953641.0,6750.0,,,,,,122,261.0,,60590887.02201,24832.0,1286.0,,97050.0,0.0,,1.0,,,,,2001.0,,,358063.0,657887.0,2015.0,299824.0,8193.12,1,15.0,60590887022010.0,2000-2004,3,2000-2003,657.0,1999-2001,5 1999-2001
61811,14482948,,,,3.0,5.0,,,3.0,,,2533.0,2533.0,,,,,6059.0,,3.0,2.0,420.0,,,33636749.0,-117569327.0,4480.0,,,,,,122,261.0,,60590320.431013,,1286.0,,96989.0,0.0,,,,,,,1996.0,,,296945.0,746203.0,2015.0,449258.0,7824.68,0,,60590320431013.0,1995-1999,2,1994-1997,746.0,1995-1997,7 1995-1997
190788,14350274,,,,2.5,4.0,,,2.5,,,2015.0,2015.0,,,,,6059.0,,2.0,2.0,427.0,,,33741315.0,-117770292.0,3196.0,,,,,,122,261.0,,60590524.203024,52650.0,1286.0,274371.0,96939.0,0.0,,1.0,,,,,1999.0,,,229466.0,742842.0,2015.0,513376.0,8988.72,0,,60590524203024.0,1995-1999,2,1997-2000,742.0,1997-1999,6 1997-1999
576345,17221350,,,,3.0,4.0,,,3.0,,1291.0,2287.0,2287.0,,,1291.0,,6111.0,1.0,3.0,2.0,627.0,,,34268091.0,-118806500.0,6228.0,1.0,450.0,,,1.0,1111,261.0,,61110075.143003,27110.0,2061.0,,97118.0,8.0,,,,,,,1998.0,2.0,,331164.0,662328.0,2015.0,331164.0,7638.82,0,,61110075143003.0,1995-1999,2,1997-2000,662.0,1997-1999,6 1997-1999
100396,11150967,1.0,,,3.0,4.0,,4.0,3.0,,,3133.0,3133.0,,,,,6037.0,,3.0,,,,2.0,34406430.0,-118439386.0,10106.0,,,,,,0100,261.0,SCSP,60379200.43102,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2005.0,,,339929.0,531641.0,2015.0,191712.0,9852.95,0,,60379200431020.0,2005-2009,4,2003-2006,531.0,2003-2005,3 2003-2005
147421,11536666,1.0,,,3.0,3.0,,1.0,3.0,,,2360.0,2360.0,,,,,6037.0,,3.0,,,,2.0,33987500.0,-118460000.0,5280.0,,,,,,010C,266.0,LAC2,60372739.021003,12447.0,3101.0,21056.0,96127.0,0.0,,,,1.0,,,2000.0,,,304856.0,1005547.0,2015.0,700691.0,17606.04,0,,60372739021003.0,2000-2004,3,1997-2000,1005.0,1999-2001,5 1999-2001
490546,14626814,,,,2.5,2.0,,,2.5,,,1458.0,1458.0,,,,,6059.0,,2.0,2.0,0.0,,,33550055.0,-117633855.0,,,,,,,1,266.0,,60590320.595011,52835.0,1286.0,,96998.0,0.0,,1.0,,,,,2002.0,,,111766.0,142269.0,2015.0,30503.0,2979.52,0,,60590320595011.0,2000-2004,3,2000-2003,142.0,2001-2003,4 2001-2003
207656,11324671,1.0,,,3.0,4.0,,4.0,3.0,,,1912.0,1912.0,,,,,6037.0,,3.0,,,,2.0,34565305.0,-118172447.0,4961.0,,,,,,0100,261.0,LCA22,60379102.061082,40227.0,3101.0,,97329.0,0.0,,,,1.0,,,2005.0,,,127050.0,169058.0,2015.0,42008.0,4625.32,0,,60379102061082.0,2005-2009,4,2003-2006,169.0,2003-2005,3 2003-2005
252025,11538419,1.0,,,3.0,3.0,,10.0,3.0,,,2848.0,2848.0,,,,,6037.0,,3.0,,,,2.0,33984600.0,-118445000.0,31636.0,1.0,,,,1.0,01HC,266.0,LAC4(OX),60372741.001015,12447.0,3101.0,21056.0,96128.0,0.0,,,,1.0,,,2006.0,,,682162.0,1884922.0,2015.0,1202760.0,23083.82,0,,60372741001015.0,2005-2009,4,2003-2006,1884.0,2005-2007,2 2005-2007
210728,14639912,,,,2.5,2.0,,,2.5,,,2035.0,2035.0,,,,,6059.0,,2.0,2.0,0.0,,,33911641.0,-117831884.0,,,,,,,1,266.0,,60590218.153069,21412.0,1286.0,,97078.0,0.0,,1.0,,,,,2004.0,,,99784.0,126839.0,2015.0,27055.0,2228.54,0,,60590218153069.0,2000-2004,3,2003-2006,126.0,2003-2005,3 2003-2005
160695,12934307,1.0,,,7.0,6.0,,1.0,7.0,,,5695.0,5695.0,,,,,6037.0,,7.0,,,,2.0,34076830.0,-117843173.0,40422.0,1.0,,,,1.0,0101,261.0,SDR115000*,60374013.043011,33836.0,3101.0,,96513.0,0.0,,,,1.0,,,2008.0,,,771253.0,1272898.0,2015.0,501645.0,15612.36,0,,60374013043011.0,2005-2009,4,2006-2009,1272.0,2007-2009,1 2007-2009
163207,11515464,,,,4.0,5.0,,1.0,4.0,,,2617.0,2617.0,,,,,6037.0,,4.0,,,,2.0,33856312.0,-118391831.0,4327.0,,,,,,010C,266.0,HBM*,60376211.041019,29712.0,3101.0,,96109.0,0.0,,,,1.0,,,2001.0,,,555800.0,1269700.0,2015.0,713900.0,14802.02,0,,60376211041019.0,2000-2004,3,2000-2003,1269.0,1999-2001,5 1999-2001
246453,11176918,1.0,,,4.0,5.0,,4.0,4.0,,,3066.0,3066.0,,,,,6037.0,,4.0,,,,2.0,34504295.0,-118619494.0,5279.0,,,,,,0100,261.0,LCA2,60379201.023166,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,1999.0,,,268658.0,398709.0,2015.0,130051.0,5623.39,0,,60379201023166.0,1995-1999,2,1997-2000,398.0,1997-1999,6 1997-1999
521980,17176159,,,,2.5,3.0,,,2.5,,643.0,1679.0,1679.0,,,643.0,,6111.0,1.0,2.0,2.0,0.0,,,34214055.0,-119146269.0,3597.0,,,,,,1129,266.0,,61110049.011021,13150.0,2061.0,,97101.0,5.0,,1.0,,,,,2002.0,2.0,,159899.0,319798.0,2015.0,159899.0,3929.1,0,,61110049011021.0,2000-2004,3,2000-2003,319.0,2001-2003,4 2001-2003
421367,11537822,1.0,,,3.0,2.0,,10.0,3.0,,,1746.0,1746.0,,,,,6037.0,,3.0,,,,2.0,33984600.0,-118444000.0,122942.0,1.0,,,,1.0,010C,266.0,LAC4(OX),60372741.001015,12447.0,3101.0,21056.0,96128.0,0.0,,,,1.0,,,1999.0,,,188117.0,710668.0,2015.0,522551.0,8727.57,0,,60372741001015.0,1995-1999,2,1997-2000,710.0,1997-1999,6 1997-1999
36900,14325374,,,,4.5,5.0,,,4.5,,,3434.0,3434.0,,,,,6059.0,,4.0,2.0,653.0,,,33576074.0,-117837498.0,7712.0,,,,,,122,261.0,,60590626.43103,40009.0,1286.0,,96975.0,0.0,,1.0,,,,,2001.0,,,701524.0,3536278.0,2015.0,2834754.0,38431.92,0,,60590626431030.0,2000-2004,3,2000-2003,3536.0,1999-2001,5 1999-2001
600710,10802637,1.0,,,4.0,5.0,,1.0,4.0,,,3285.0,3285.0,,,,,6037.0,,4.0,,,,2.0,34166025.0,-118535828.0,7923.0,1.0,,,,1.0,0101,261.0,LAR1,60371394.011005,12447.0,3101.0,47950.0,96379.0,0.0,,,,1.0,,,2003.0,,,606612.0,1083832.0,2015.0,477220.0,13342.61,0,,60371394011005.0,2000-2004,3,2000-2003,1083.0,2001-2003,4 2001-2003
119646,17116134,,,,1.0,1.0,,,1.0,,779.0,779.0,779.0,,,779.0,,6111.0,,1.0,1.0,0.0,,,34258635.0,-119206072.0,,,,,,,1129,266.0,,61110015.072006,34543.0,2061.0,116692.0,97083.0,3.0,,,,,,,2007.0,1.0,,73000.0,208000.0,2015.0,135000.0,2255.86,0,,61110015072006.0,2005-2009,4,2006-2009,208.0,2005-2007,2 2005-2007
553653,17111516,,,,2.5,3.0,,,2.5,,597.0,1336.0,1336.0,,,597.0,,6111.0,,2.0,2.0,0.0,,,34238564.0,-119173555.0,,,,,,,1129,266.0,,61110050.04118,13150.0,2061.0,,97107.0,5.0,,1.0,,,,,2009.0,2.0,,154000.0,307000.0,2015.0,153000.0,7379.98,0,,61110050041180.0,2005-2009,4,2006-2009,307.0,2007-2009,1 2007-2009
418673,11268606,1.0,,,4.0,5.0,,4.0,4.0,,,3664.0,3664.0,,,,,6037.0,,4.0,,,,2.0,34634967.0,-118194633.0,20440.0,1.0,,,,1.0,0101,261.0,LCA22*,60379102.021026,40227.0,3101.0,,97319.0,0.0,,,,1.0,,,2005.0,,,357157.0,432337.0,2015.0,75180.0,9491.55,0,,60379102021026.0,2005-2009,4,2003-2006,432.0,2003-2005,3 2003-2005
40461,12186990,,,,4.0,8.0,,7.0,4.0,,,2590.0,,,2590.0,,,6037.0,,4.0,,,,,33975734.0,-118238705.0,6138.0,,,,,,0200,246.0,LCRA*,60375330.022014,396053.0,3101.0,,95982.0,0.0,,,,2.0,,,2005.0,,,107583.0,292012.0,2015.0,184429.0,4451.65,0,,60375330022014.0,2005-2009,4,2003-2006,292.0,2003-2005,3 2003-2005
427935,11271500,1.0,,,3.0,3.0,,4.0,3.0,,,3211.0,3211.0,,,,,6037.0,,3.0,,,,2.0,34674114.0,-118188372.0,7049.0,,,,,,0100,261.0,LRRPD13U*,60379010.102003,5534.0,3101.0,,97319.0,0.0,,,,1.0,,,2005.0,,,178000.0,308000.0,2015.0,130000.0,4643.19,0,,60379010102003.0,2005-2009,4,2003-2006,308.0,2003-2005,3 2003-2005
160553,11174209,1.0,,,3.0,3.0,,4.0,3.0,,,1933.0,1933.0,,,,,6037.0,,3.0,,,,2.0,34490057.0,-118620610.0,99935.0,,,,,,010D,269.0,LCA17000*,60379201.161009,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,2007.0,,,298800.0,380000.0,2015.0,81200.0,5369.61,0,,60379201161009.0,2005-2009,4,2006-2009,380.0,2005-2007,2 2005-2007
487877,11781532,,,,1.0,1.0,,4.0,1.0,,,890.0,890.0,,,,,6037.0,,1.0,,,,,34040800.0,-118263000.0,,,,,,,010C,266.0,LAR5,60372079.002009,12447.0,3101.0,268118.0,95996.0,0.0,,,,1.0,,,2008.0,,,256082.0,427516.0,2015.0,171434.0,5548.95,0,,60372079002009.0,2005-2009,4,2006-2009,427.0,2007-2009,1 2007-2009
555705,14392212,,,,2.5,4.0,,,2.5,,,1933.0,1933.0,,,,,6059.0,,2.0,1.0,386.0,,,33572594.0,-117732376.0,3589.0,,,,,,122,261.0,,60590626.383031,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,2001.0,,,236665.0,585257.0,2015.0,348592.0,5964.76,0,,60590626383031.0,2000-2004,3,2000-2003,585.0,1999-2001,5 1999-2001
286678,12000236,1.0,,,3.0,2.0,,1.0,3.0,,,1290.0,1290.0,,,,,6037.0,,3.0,,,,2.0,34087900.0,-118374000.0,,,,,,,010C,266.0,LAR3,60371944.021005,12447.0,3101.0,276450.0,96050.0,0.0,,,,1.0,,,2007.0,,,269579.0,746446.0,2015.0,476867.0,9132.2,0,,60371944021005.0,2005-2009,4,2006-2009,746.0,2005-2007,2 2005-2007
97495,11296868,1.0,,,3.0,4.0,,4.0,3.0,,,3520.0,3520.0,,,,,6037.0,,3.0,,,,2.0,34703198.0,-118094895.0,7322.0,,,,,,0100,261.0,LRR7000*,60379006.091017,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,2005.0,,,140461.0,175575.0,2015.0,35114.0,4559.02,0,,60379006091017.0,2005-2009,4,2003-2006,175.0,2003-2005,3 2003-2005
152288,11920692,1.0,,,4.0,5.0,,4.0,4.0,,,3115.0,3115.0,,,,,6037.0,,4.0,,,,2.0,34113833.0,-118088451.0,5841.0,,,,,,0100,261.0,LCR1YY,60374800.023005,33837.0,3101.0,,96514.0,0.0,,,,1.0,,,2001.0,,,437095.0,661294.0,2015.0,224199.0,8105.01,0,,60374800023005.0,2000-2004,3,2000-2003,661.0,1999-2001,5 1999-2001
499044,14190875,,,,4.5,6.0,,,4.5,,,3896.0,3896.0,,,,,6059.0,1.0,4.0,5.0,1510.0,,,33880720.0,-117800725.0,18000.0,,,,,,122,261.0,,60590218.121,21412.0,1286.0,,97078.0,6.0,,1.0,,,,,2008.0,1.0,,713227.0,1011385.0,2015.0,298158.0,11492.78,0,,60590218121000.0,2005-2009,4,2006-2009,1011.0,2007-2009,1 2007-2009
116519,12596645,1.0,,,3.0,4.0,,4.0,3.0,,,2386.0,2386.0,,,,,6037.0,,3.0,,,,2.0,33840250.0,-118335700.0,166496.0,,,,,,010C,266.0,TOPR-LM,60376504.011013,54722.0,3101.0,,96161.0,0.0,,,,1.0,,,2007.0,,,505000.0,811000.0,2015.0,306000.0,9222.27,0,,60376504011013.0,2005-2009,4,2006-2009,811.0,2005-2007,2 2005-2007
515483,14393469,,,,4.5,5.0,,,4.5,,,3315.0,3315.0,,,,,6059.0,,4.0,2.0,420.0,True,,33562675.0,-117734712.0,6319.0,1.0,,,1.0,,122,261.0,,60590626.331002,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,2000.0,,,460370.0,794261.0,2015.0,333891.0,9832.4,0,,60590626331002.0,2000-2004,3,1997-2000,794.0,1999-2001,5 1999-2001
555064,12230861,,,,2.0,3.0,,7.0,2.0,,,1368.0,1368.0,,,,,6037.0,,2.0,,,,2.0,33930431.0,-118227281.0,5252.0,,,,,,0100,261.0,LCR2YY,60375404.002012,,3101.0,,96040.0,0.0,,,,1.0,,,1998.0,,,88720.0,207016.0,2015.0,118296.0,3002.37,0,,60375404002012.0,1995-1999,2,1997-2000,207.0,1997-1999,6 1997-1999
30801,14437930,,,,3.5,4.0,,,3.5,,,2855.0,2855.0,,,,,6059.0,,3.0,2.0,643.0,,,33457861.0,-117618296.0,7070.0,,,,,,1,261.0,,60590421.122001,13693.0,1286.0,,96983.0,0.0,,1.0,,,,,2003.0,,,450172.0,928118.0,2015.0,477946.0,10556.18,0,,60590421122001.0,2000-2004,3,2000-2003,928.0,2001-2003,4 2001-2003
465765,14608443,,,,2.5,3.0,,,2.5,,,1635.0,1635.0,,,,,6059.0,,2.0,2.0,0.0,,,33539217.0,-117643638.0,,,,,,,1,266.0,,60590320.582009,52835.0,1286.0,,96998.0,0.0,,1.0,,,,,2005.0,,,208108.0,509000.0,2015.0,300892.0,8433.04,0,,60590320582009.0,2005-2009,4,2003-2006,509.0,2003-2005,3 2003-2005
402531,17261738,,,,2.5,2.0,,,2.5,,938.0,1316.0,1316.0,,,938.0,,6111.0,,2.0,2.0,439.0,,,34272462.0,-118680313.0,2929.0,,,,,,1111,261.0,,61110083.022037,27110.0,2061.0,,97116.0,7.0,,1.0,,,,,2001.0,2.0,,99469.0,196969.0,2015.0,97500.0,2338.84,0,,61110083022037.0,2000-2004,3,2000-2003,196.0,1999-2001,5 1999-2001
422045,10899829,1.0,,,2.0,2.0,,4.0,2.0,,,1280.0,1280.0,,,,,6037.0,,2.0,,,,2.0,34158200.0,-118375000.0,,,,,,,010C,266.0,LAR3,60371254.021004,12447.0,3101.0,46795.0,96446.0,0.0,,,,1.0,,,2007.0,,,182603.0,226197.0,2015.0,43594.0,2952.23,0,,60371254021004.0,2005-2009,4,2006-2009,226.0,2005-2007,2 2005-2007
387011,10743536,1.0,,,4.0,4.0,,1.0,4.0,,,4166.0,4166.0,,,,,6037.0,,4.0,,,,2.0,34154705.0,-118782515.0,7093.0,,,,,,010D,269.0,AHR17500-C,60378003.243002,9840.0,3101.0,764093.0,96336.0,0.0,,,,1.0,,,2002.0,,,813500.0,1175000.0,2015.0,361500.0,13715.43,0,,60378003243002.0,2000-2004,3,2000-2003,1175.0,2001-2003,4 2001-2003
568401,14405835,,,,4.5,5.0,,,4.5,,,5159.0,5159.0,,,,,6059.0,,4.0,4.0,1035.0,True,,33506028.0,-117670534.0,24248.0,1.0,,,1.0,,122,261.0,,60590423.111004,33840.0,1286.0,,96985.0,0.0,,1.0,,,,,1999.0,,,797198.0,1294571.0,2015.0,497373.0,13715.04,0,,60590423111004.0,1995-1999,2,1997-2000,1294.0,1997-1999,6 1997-1999
330701,13837127,,,,4.5,4.0,,,4.5,,,3970.0,3970.0,,,,,6059.0,,4.0,2.0,410.0,,,33774056.0,-117874048.0,7499.0,,,,,,1,261.0,,60590753.013011,47568.0,1286.0,268157.0,97006.0,0.0,,1.0,,,,,2008.0,,,677758.0,866807.0,2015.0,189049.0,11170.82,0,,60590753013011.0,2005-2009,4,2006-2009,866.0,2007-2009,1 2007-2009
288980,12508551,1.0,,,3.0,3.0,,4.0,3.0,,,1420.0,1420.0,,,,,6037.0,,3.0,,,,2.0,33790450.0,-118162076.0,2646.0,,,,,,0100,261.0,SHCG*,60375734.024012,27103.0,3101.0,,96234.0,0.0,,,,1.0,,,2000.0,,,198009.0,468235.0,2015.0,270226.0,5927.28,0,,60375734024012.0,2000-2004,3,1997-2000,468.0,1999-2001,5 1999-2001
182683,14735088,,,,2.5,2.0,,,2.5,,,1472.0,1472.0,,,,,6059.0,,2.0,1.0,0.0,,,33774107.0,-117863934.0,,,,,,,1,266.0,,60590760.002022,47568.0,1286.0,,97005.0,0.0,,1.0,,,,,2007.0,,,217619.0,369659.0,2015.0,152040.0,4145.88,0,,60590760002022.0,2005-2009,4,2006-2009,369.0,2005-2007,2 2005-2007
78535,17150588,,,,4.0,5.0,,,4.0,,1491.0,3014.0,3014.0,,,1491.0,,6111.0,1.0,4.0,2.0,491.0,,,34195587.0,-119215532.0,5462.0,,,,,,1111,261.0,,61110036.051005,13150.0,2061.0,,97106.0,10.0,,,,,,,2006.0,2.0,,217000.0,621000.0,2015.0,404000.0,8137.84,0,,61110036051005.0,2005-2009,4,2003-2006,621.0,2005-2007,2 2005-2007
